algorithm,pop_condition,n_players,n_rounds,n_cats,opponent_type,society_pop_sum,agent_final_pop,agent_percentile,agent_won,initial_class
R-UCB,equal,15,10,0,mixture,1509.8469289573445,108.99077624033053,0.5333333333333333,0,equal
MADQN,equal,15,10,1,cabsrandomparams,1663.6182300358903,86.78776603705302,0.06666666666666667,0,equal
MADQN,equal,15,10,1,cabsrandomparams,1634.2380543577083,94.45017033694137,0.13333333333333333,0,equal
MADQN,equal,15,10,1,cabsrandomparams,1556.7630514571338,75.88486003584556,0.06666666666666667,0,equal
MADQN,equal,15,10,1,cabsrandomparams,1669.8031838563593,86.7670963325554,0.06666666666666667,0,equal
MADQN,equal,15,10,1,cabsrandomparams,1599.5685015089077,76.38899710513329,0.13333333333333333,0,equal
SW-UCB,equal,10,10,2,cabsonecat,1015.7219964022945,95.93719075889709,0.3,0,equal
SW-UCB,equal,10,10,2,cabsonecat,732.2377654565728,3.552713678800501e-15,0.2,0,equal
SW-UCB,equal,10,10,2,cabsonecat,1081.4395101974644,105.02376471398723,0.3,0,equal
SW-UCB,equal,10,10,2,cabsonecat,785.5487605757675,1.0658141036401503e-14,0.3,0,equal
SW-UCB,equal,10,10,2,cabsonecat,1094.811287211052,119.12821134626313,0.9,0,equal
UCB,equal,10,10,0,randoms,614.0327061081089,123.12296968882697,1.0,1,equal
UCB,equal,10,10,0,randoms,573.561772765619,163.39598843005422,1.0,1,equal
UCB,equal,10,10,0,randoms,551.6410440811283,127.57043463439821,1.0,1,equal
UCB,equal,10,10,0,randoms,526.3861337553897,206.13158356754525,1.0,1,equal
UCB,equal,10,10,0,randoms,552.8329217033913,149.4400943385202,1.0,1,equal
R-UCB,equal,5,40,2,cabsnocat,226.015336486097,13.046173962339786,0.6,0,equal
R-UCB,equal,5,40,2,cabsnocat,210.9473968423577,3.9881292712706795e-15,0.4,0,equal
R-UCB,equal,5,40,2,cabsnocat,208.62147886681072,1.942890293094024e-16,0.2,0,equal
R-UCB,equal,5,40,2,cabsnocat,216.77636168361204,0.0,0.2,0,equal
R-UCB,equal,5,40,2,cabsnocat,185.4418717864838,7.997075224253081e-16,0.4,0,equal
R-UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
R-UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
R-UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
R-UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
R-UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
DQN,equal,10,10,0,cabstwocats,904.7004348366876,90.43531898901006,0.9,0,equal
DQN,equal,10,10,0,cabstwocats,909.7428583231831,91.65476934423057,0.7,0,equal
DQN,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1,equal
DQN,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1,equal
DQN,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1,equal
MADQN,equal,20,40,1,banditsociety,1112.498023046094,0.002005149373500546,0.05,0,equal
MADQN,equal,20,40,1,banditsociety,1207.5075574978832,0.20455729352236476,0.25,0,equal
MADQN,equal,20,40,1,banditsociety,1381.8534252155073,0.0717472121844036,0.1,0,equal
MADQN,equal,20,40,1,banditsociety,1034.868046533099,0.2352289792553454,0.3,0,equal
MADQN,equal,20,40,1,banditsociety,1147.7376316425043,0.2623289847289427,0.25,0,equal
EEE,equal,5,20,1,cabsnocat,422.6653505168547,66.87042982209046,0.6,0,equal
EEE,equal,5,20,1,cabsnocat,291.12732957469564,0.11234783541266902,0.4,0,equal
EEE,equal,5,20,1,cabsnocat,197.46622344727598,152.70024952788137,1.0,1,equal
EEE,equal,5,20,1,cabsnocat,350.10498536513313,0.9007019995993577,0.4,0,equal
EEE,equal,5,20,1,cabsnocat,254.8217489936075,119.47364454794068,0.8,0,equal
EXP4,equal,20,20,1,cabsonecat,2834.736375697214,0.0,0.05,0,equal
EXP4,equal,20,20,1,cabsonecat,3809.6585634586727,1.351705000733312,0.05,0,equal
EXP4,equal,20,20,1,cabsonecat,4134.646675078688,87.0277545996086,0.1,0,equal
EXP4,equal,20,20,1,cabsonecat,1982.2038460723647,120.42771376648682,0.75,0,equal
EXP4,equal,20,20,1,cabsonecat,1967.6569648852,0.6348990296175281,0.05,0,equal
RAlegAATr,equal,5,40,1,mixture,412.9744479784763,215.98454861080262,1.0,1,equal
AleqgAATr,equal,20,30,0,cabsnocat,8578.380748320942,247.88934574297616,0.1,0,equal
AleqgAATr,equal,20,30,0,cabsnocat,10406.664536458326,268.2897258365066,0.05,0,equal
AleqgAATr,equal,20,30,0,cabsnocat,10303.83250886707,353.0328577551974,0.05,0,equal
AleqgAATr,equal,20,30,0,cabsnocat,9912.063995789069,272.8612586132005,0.05,0,equal
AleqgAATr,equal,20,30,0,cabsnocat,10481.415853749559,304.81127025718337,0.05,0,equal
D-UCB,equal,20,20,2,mixture,2114.2560715538048,42.18195341692401,0.35,0,equal
D-UCB,equal,20,20,2,mixture,1485.755243373697,0.04933464047358038,0.2,0,equal
D-UCB,equal,20,20,2,mixture,1893.7236769891458,154.395937162213,0.8,0,equal
D-UCB,equal,20,20,2,mixture,3038.5466725788615,8.622524891573029,0.15,0,equal
D-UCB,equal,20,20,2,mixture,2337.328415617743,76.67730433222292,0.2,0,equal
SW-UCB,equal,20,20,2,cabsnocat,1676.3350828651253,0.1621520667533377,0.4,0,equal
SW-UCB,equal,20,20,2,cabsnocat,3514.0002272695415,0.0,0.05,0,equal
SW-UCB,equal,20,20,2,cabsnocat,1799.9384269404216,0.5913320501229014,0.35,0,equal
SW-UCB,equal,20,20,2,cabsnocat,1863.463068024564,0.8007399769531982,0.45,0,equal
SW-UCB,equal,20,20,2,cabsnocat,2108.0480093919978,0.09040813368483569,0.35,0,equal
EEE,equal,5,30,1,cabsnocat,111.75596250175205,2.285382192202556,0.6,0,equal
EEE,equal,5,30,1,cabsnocat,239.03609757089035,0.38984629197128945,0.4,0,equal
EEE,equal,5,30,1,cabsnocat,270.33561932144994,161.00498071193854,1.0,1,equal
EEE,equal,5,30,1,cabsnocat,1450.752022794348,0.1742124386220724,0.4,0,equal
EEE,equal,5,30,1,cabsnocat,196.76749489790882,1.609823385706477e-15,0.2,0,equal
D-UCB,equal,20,30,2,mixture,1572.6630370572072,104.3096396466444,0.75,0,equal
D-UCB,equal,20,30,2,mixture,2032.8124229034215,1.1102230246251565e-16,0.05,0,equal
D-UCB,equal,20,30,2,mixture,1929.3308783647963,1.501656077667168,0.2,0,equal
D-UCB,equal,20,30,2,mixture,1373.2865061918887,0.8528280039605785,0.5,0,equal
D-UCB,equal,20,30,2,mixture,2658.241436880086,146.2792815926886,0.75,0,equal
SW-UCB,equal,20,30,2,cabsnocat,3379.769078519052,204.47002421784853,0.6,0,equal
SW-UCB,equal,20,30,2,cabsnocat,3152.584389569079,0.11628324042118085,0.15,0,equal
SW-UCB,equal,20,30,2,cabsnocat,557.9045487511464,0.29530107133176065,0.5,0,equal
SW-UCB,equal,20,30,2,cabsnocat,6722.831768363774,1.5782428012143868,0.05,0,equal
SW-UCB,equal,20,30,2,cabsnocat,5868.175531268847,2.501901561694765,0.25,0,equal
EXP4,equal,20,30,1,cabsonecat,8008.246150103183,0.48987872236835994,0.1,0,equal
EXP4,equal,20,30,1,cabsonecat,7504.0412096491855,0.5588886820356062,0.1,0,equal
EXP4,equal,20,30,1,cabsonecat,7202.771418640138,4.961676118949188,0.1,0,equal
EXP4,equal,20,30,1,cabsonecat,4420.464525653251,201.37597879650144,0.4,0,equal
EXP4,equal,20,30,1,cabsonecat,2137.6103084701645,5.551115123125783e-16,0.1,0,equal
RAlegAATr,equal,5,10,0,banditsociety,539.9973637139487,57.46332035677357,0.2,0,equal
UCB,equal,5,40,0,cabstwocats,339.03342907092923,49.99845339663279,0.2,0,equal
UCB,equal,5,40,0,cabstwocats,339.03342907092923,49.99845339663279,0.2,0,equal
UCB,equal,5,40,0,cabstwocats,339.03342907092923,49.99845339663279,0.2,0,equal
UCB,equal,5,40,0,cabstwocats,339.03342907092923,49.99845339663279,0.2,0,equal
UCB,equal,5,40,0,cabstwocats,339.03342907092923,49.99845339663279,0.2,0,equal
AleqgAATr,equal,20,20,0,cabsnocat,5952.579250108028,168.08137549158985,0.05,0,equal
AleqgAATr,equal,20,20,0,cabsnocat,6195.616112456124,177.15729485084535,0.05,0,equal
AleqgAATr,equal,20,20,0,cabsnocat,6146.169038299948,175.42475788247592,0.05,0,equal
AleqgAATr,equal,20,20,0,cabsnocat,5034.159646879678,251.81384361532247,0.6,0,equal
AleqgAATr,equal,20,20,0,cabsnocat,5950.417955299308,157.04384702189543,0.05,0,equal
AlegAATr,equal,20,20,2,cabsnocat,1926.5235075205921,351.85794412878846,0.95,0,equal
AlegAATr,equal,20,20,2,cabsnocat,1953.171769351287,3.774758283725532e-15,0.35,0,equal
AlegAATr,equal,20,20,2,cabsnocat,2303.528014305959,7.549516567451064e-15,0.4,0,equal
AlegAATr,equal,20,20,2,cabsnocat,2440.598289613687,293.0419748780397,0.8,0,equal
AlegAATr,equal,20,20,2,cabsnocat,2467.383601317566,4.440892098500626e-16,0.2,0,equal
AlegAATr,equal,15,20,1,selfplay,865.0032173631837,5.320688597315403,0.3333333333333333,0,equal
AlegAATr,equal,15,20,1,selfplay,1280.6710530029227,121.44650008790805,0.7333333333333333,0,equal
AlegAATr,equal,15,20,1,selfplay,2036.5570181150183,0.6128194820759267,0.2,0,equal
AlegAATr,equal,15,20,1,selfplay,806.097825686083,154.32009527087484,0.8666666666666667,0,equal
AlegAATr,equal,15,20,1,selfplay,1310.546630962764,6.692678483136547,0.4,0,equal
EXP4,equal,15,20,1,banditsociety,1128.980705685902,9.266360683331259,0.26666666666666666,0,equal
EXP4,equal,15,20,1,banditsociety,1323.8453597498878,0.037659130447845524,0.13333333333333333,0,equal
EXP4,equal,15,20,1,banditsociety,1114.817153598697,6.7610835747537035,0.3333333333333333,0,equal
EXP4,equal,15,20,1,banditsociety,1266.0985888212986,4.440892098500626e-16,0.06666666666666667,0,equal
EXP4,equal,15,20,1,banditsociety,1164.0448827120879,4.440892098500626e-16,0.06666666666666667,0,equal
UCB,equal,10,40,2,cabsrandomparams,385.0996752311918,117.0106413102195,0.9,0,equal
UCB,equal,10,40,2,cabsrandomparams,309.4950866266134,0.00896994722804618,0.5,0,equal
UCB,equal,10,40,2,cabsrandomparams,811.6750458674169,2.2551405187698492e-17,0.1,0,equal
UCB,equal,10,40,2,cabsrandomparams,1385.8296288780778,78.86652608239244,0.5,0,equal
UCB,equal,10,40,2,cabsrandomparams,695.7569528120254,63.19144932887662,0.3,0,equal
AleqgAATr,equal,5,10,1,mixture,312.5271393165529,0.6217181448644489,0.4,0,equal
AleqgAATr,equal,5,10,1,mixture,332.7000811327877,1.6039460552317788,0.4,0,equal
AleqgAATr,equal,5,10,1,mixture,351.53040486416313,6.541121989448172,0.2,0,equal
AleqgAATr,equal,5,10,1,mixture,571.6488535076223,100.49425403722738,0.6,0,equal
AleqgAATr,equal,5,10,1,mixture,261.14001269598026,1.514254483399478,0.4,0,equal
AlegAATr,equal,10,40,2,mixture,338.1005358414078,83.65819983499246,0.8,0,equal
AlegAATr,equal,10,40,2,mixture,707.8067368493282,54.61076802654691,0.3,0,equal
AlegAATr,equal,10,40,2,mixture,470.97009868021973,1.9081958235744878e-16,0.1,0,equal
AlegAATr,equal,10,40,2,mixture,1260.137811904894,271.37884558533074,0.9,0,equal
AlegAATr,equal,10,40,2,mixture,272.92876884431547,116.6387308266714,0.9,0,equal
AlegAATr,equal,20,30,2,cabsnocat,1182.0280515954728,4.440892098500626e-16,0.15,0,equal
AlegAATr,equal,20,30,2,cabsnocat,2870.3817994657534,1.3322676295501878e-15,0.3,0,equal
AlegAATr,equal,20,30,2,cabsnocat,713.6432109740721,9.71445146547012e-16,0.05,0,equal
AlegAATr,equal,20,30,2,cabsnocat,1919.6072133311118,2.3314683517128287e-15,0.3,0,equal
AlegAATr,equal,20,30,2,cabsnocat,1289.0436589967348,1.3947256024983785,0.6,0,equal
AlegAATr,equal,15,30,1,selfplay,1149.150759629883,209.5163115827362,0.9333333333333333,0,equal
AlegAATr,equal,15,30,1,selfplay,2392.8459487573455,87.30138543552975,0.6,0,equal
AlegAATr,equal,15,30,1,selfplay,933.0898590295071,13.976001824988005,0.7333333333333333,0,equal
AlegAATr,equal,15,30,1,selfplay,1073.6239213586464,357.72275444737835,1.0,1,equal
AlegAATr,equal,15,30,1,selfplay,4162.860611848331,364.10055360950383,0.9333333333333333,0,equal
EXP4,equal,15,30,1,banditsociety,771.2946025921862,0.009431038551629356,0.06666666666666667,0,equal
EXP4,equal,15,30,1,banditsociety,1225.2841008649455,5.487446409835562,0.13333333333333333,0,equal
EXP4,equal,15,30,1,banditsociety,973.0385052509802,5.134781488891349e-16,0.13333333333333333,0,equal
EXP4,equal,15,30,1,banditsociety,1275.0379330040573,0.013821473105456117,0.13333333333333333,0,equal
EXP4,equal,15,30,1,banditsociety,1217.983251149097,0.0,0.06666666666666667,0,equal
EEE,equal,20,20,0,banditsociety,1621.269273125107,18.207592678425225,0.25,0,equal
EEE,equal,20,20,0,banditsociety,1458.0899680443163,0.0,0.1,0,equal
EEE,equal,20,20,0,banditsociety,1780.2850158250542,2.220446049250313e-16,0.05,0,equal
EEE,equal,20,20,0,banditsociety,1634.6117395693086,81.07192537653258,0.45,0,equal
EEE,equal,20,20,0,banditsociety,2121.614203867375,0.0,0.05,0,equal
DQN,equal,5,10,2,randoms,358.94210249957507,109.30713120260472,0.6,0,equal
DQN,equal,5,10,2,randoms,339.54940001138027,109.0406291654117,0.8,0,equal
DQN,equal,5,10,2,randoms,306.93330496650424,103.29405947969755,0.8,0,equal
DQN,equal,5,10,2,randoms,358.67105304851447,111.69762692427766,0.6,0,equal
DQN,equal,5,10,2,randoms,358.0905820881666,108.33637514958743,0.6,0,equal
EEE,equal,20,30,0,banditsociety,1594.0987266012464,0.3290188674606135,0.15,0,equal
EEE,equal,20,30,0,banditsociety,1781.5588419140788,1.6653345369377348e-15,0.05,0,equal
EEE,equal,20,30,0,banditsociety,1644.5723340665731,0.0195313059389349,0.1,0,equal
EEE,equal,20,30,0,banditsociety,1148.5420385857078,0.25579756290996136,0.25,0,equal
EEE,equal,20,30,0,banditsociety,1820.9558160802528,0.36592597044176145,0.05,0,equal
DQN,equal,15,10,0,banditsociety,1294.724120890216,176.29661343474288,1.0,1,equal
DQN,equal,15,10,0,banditsociety,1473.3954554777645,108.21140452546811,0.5333333333333333,0,equal
DQN,equal,15,10,0,banditsociety,1498.8539613779844,99.04602010017945,0.4,0,equal
DQN,equal,15,10,0,banditsociety,1594.6667845127872,104.87667074983828,0.6666666666666666,0,equal
DQN,equal,15,10,0,banditsociety,1484.690082314092,111.48925529905566,0.6,0,equal
DQN,equal,15,20,0,selfplay,1226.8604063958471,81.79069375972314,1.0,1,equal
DQN,equal,15,20,0,selfplay,1226.8604063958471,81.79069375972314,1.0,1,equal
DQN,equal,15,20,0,selfplay,1226.8604063958471,81.79069375972314,1.0,1,equal
DQN,equal,15,20,0,selfplay,1226.8604063958471,81.79069375972314,1.0,1,equal
DQN,equal,15,20,0,selfplay,1226.8604063958471,81.79069375972314,1.0,1,equal
UCB,equal,15,10,2,cabstwocats,1214.2769372137623,5.329070518200751e-15,0.13333333333333333,0,equal
UCB,equal,15,10,2,cabstwocats,1302.4705345230216,3.552713678800501e-15,0.06666666666666667,0,equal
UCB,equal,15,10,2,cabstwocats,1378.5793889559154,70.89227636802626,0.13333333333333333,0,equal
UCB,equal,15,10,2,cabstwocats,1343.8231149886205,31.87656784172134,0.06666666666666667,0,equal
UCB,equal,15,10,2,cabstwocats,1302.363078102571,3.552713678800501e-15,0.06666666666666667,0,equal
DQN,equal,10,40,0,cabsnocat,8310.057778554143,0.0,0.1,0,equal
DQN,equal,10,40,0,cabsnocat,8447.258485707025,1.1399483107608028,0.1,0,equal
DQN,equal,10,40,0,cabsnocat,8633.3058221716,2.1434613830573106,0.1,0,equal
DQN,equal,10,40,0,cabsnocat,6027.412516240754,0.844348862151596,0.2,0,equal
DQN,equal,10,40,0,cabsnocat,5927.265214096027,2.0296264668928643e-16,0.1,0,equal
DQN,equal,15,30,0,selfplay,1109.5505600824217,73.97003733882812,1.0,1,equal
DQN,equal,15,30,0,selfplay,1109.5505600824217,73.97003733882812,1.0,1,equal
DQN,equal,15,30,0,selfplay,1109.5505600824217,73.97003733882812,1.0,1,equal
DQN,equal,15,30,0,selfplay,1109.5505600824217,73.97003733882812,1.0,1,equal
DQN,equal,15,30,0,selfplay,1109.5505600824217,73.97003733882812,1.0,1,equal
RAlegAATr,equal,5,40,2,cabsonecat,260.2618948525284,0.1893814052422166,0.2,0,equal
EEE,equal,20,10,2,cabsonecat,2328.127759443741,35.42749231540708,0.05,0,equal
EEE,equal,20,10,2,cabsonecat,1622.9929520161077,99.33508336628613,0.4,0,equal
EEE,equal,20,10,2,cabsonecat,2092.3950749668825,140.70423077223543,0.65,0,equal
EEE,equal,20,10,2,cabsonecat,2230.9847070653564,0.0,0.15,0,equal
EEE,equal,20,10,2,cabsonecat,2333.048468337174,125.30234421651576,0.8,0,equal
EXP4,equal,20,30,2,cabstwocats,1140.1898452347552,0.22044120014807958,0.2,0,equal
EXP4,equal,20,30,2,cabstwocats,1158.711986442091,0.015210818515868862,0.2,0,equal
EXP4,equal,20,30,2,cabstwocats,1434.0640798441298,3.969047313034935e-15,0.05,0,equal
EXP4,equal,20,30,2,cabstwocats,1540.1746451393878,83.56678281219664,0.75,0,equal
EXP4,equal,20,30,2,cabstwocats,1296.3060432095608,3.039235529911366e-15,0.15,0,equal
RAlegAATr,equal,15,20,2,mixture,1177.862945575659,44.734412897610696,0.4,0,equal
EXP4,equal,20,20,2,cabstwocats,1446.7753044720248,1.3322676295501878e-15,0.1,0,equal
EXP4,equal,20,20,2,cabstwocats,1236.6267901133579,4.440892098500626e-16,0.2,0,equal
EXP4,equal,20,20,2,cabstwocats,1597.4072712647228,1.7763568394002505e-15,0.05,0,equal
EXP4,equal,20,20,2,cabstwocats,1589.993469954592,3.552713678800501e-15,0.05,0,equal
EXP4,equal,20,20,2,cabstwocats,1587.3035237300496,6.661338147750939e-16,0.05,0,equal
RAlegAATr,equal,15,30,2,mixture,595.0453569784196,0.002013848174592478,0.06666666666666667,0,equal
MADQN,equal,20,40,2,mixture,1207.2974047648838,1.979319486089537e-15,0.3,0,equal
MADQN,equal,20,40,2,mixture,3293.6841738741014,362.03509232644,0.85,0,equal
MADQN,equal,20,40,2,mixture,1089.35494533136,0.0005801518422823091,0.2,0,equal
MADQN,equal,20,40,2,mixture,3076.0243107943984,431.59264359280456,0.9,0,equal
MADQN,equal,20,40,2,mixture,5160.549587453334,413.25685504320535,0.75,0,equal
EEE,equal,15,20,0,cabsnocat,3332.78381812275,5.283044328374256,0.06666666666666667,0,equal
EEE,equal,15,20,0,cabsnocat,4206.835192037494,6.690429901127901,0.06666666666666667,0,equal
EEE,equal,15,20,0,cabsnocat,4437.930722265195,90.35279115362299,0.06666666666666667,0,equal
EEE,equal,15,20,0,cabsnocat,3534.6595982088056,0.0,0.06666666666666667,0,equal
EEE,equal,15,20,0,cabsnocat,4036.901727390738,163.94159842153525,0.13333333333333333,0,equal
MADQN,equal,20,40,0,cabsonecat,11297.719442841057,735.400990564429,0.65,0,equal
MADQN,equal,20,40,0,cabsonecat,14998.184460946253,523.4953703553537,0.1,0,equal
MADQN,equal,20,40,0,cabsonecat,19155.2389146568,504.2134703060754,0.05,0,equal
MADQN,equal,20,40,0,cabsonecat,8974.689350444685,736.4038722173509,0.65,0,equal
MADQN,equal,20,40,0,cabsonecat,3053.2222941585883,70.17771573116697,0.1,0,equal
D-UCB,equal,10,10,2,selfplay,809.8973794788551,0.0,0.1,0,equal
D-UCB,equal,10,10,2,selfplay,809.8973794788551,0.0,0.1,0,equal
D-UCB,equal,10,10,2,selfplay,809.8973794788551,0.0,0.1,0,equal
D-UCB,equal,10,10,2,selfplay,809.8973794788551,0.0,0.1,0,equal
D-UCB,equal,10,10,2,selfplay,809.8973794788551,0.0,0.1,0,equal
DQN,equal,15,30,2,cabsrandomparams,1310.948307398645,110.7098517036944,0.9333333333333333,0,equal
DQN,equal,15,30,2,cabsrandomparams,1526.7340540028397,111.97154774114048,0.6666666666666666,0,equal
DQN,equal,15,30,2,cabsrandomparams,877.0490991606011,123.5354181491153,0.8666666666666667,0,equal
DQN,equal,15,30,2,cabsrandomparams,705.3726094312394,129.04964777842025,1.0,1,equal
DQN,equal,15,30,2,cabsrandomparams,2368.389668621497,65.45848348306116,0.4,0,equal
AlegAATr,equal,5,10,0,randoms,264.5292188920146,199.60363474616267,1.0,1,equal
AlegAATr,equal,5,10,0,randoms,271.4603640745693,254.96549973774805,1.0,1,equal
AlegAATr,equal,5,10,0,randoms,268.2516680740223,177.52897808291254,1.0,1,equal
AlegAATr,equal,5,10,0,randoms,286.4237242819387,139.0029046006794,1.0,1,equal
AlegAATr,equal,5,10,0,randoms,249.52618587725163,188.515588903118,1.0,1,equal
RAlegAATr,equal,15,40,1,cabsrandomparams,1909.41517070713,0.7017160780640818,0.26666666666666666,0,equal
AlegAATr,equal,10,40,0,cabsonecat,1220.4355762904906,471.7984977762264,1.0,1,equal
AlegAATr,equal,10,40,0,cabsonecat,2956.9840829640098,274.8226411703452,0.5,0,equal
AlegAATr,equal,10,40,0,cabsonecat,5300.951643826187,259.4310980845526,0.6,0,equal
AlegAATr,equal,10,40,0,cabsonecat,7188.473115582331,356.77580228218375,0.1,0,equal
AlegAATr,equal,10,40,0,cabsonecat,7010.221945868012,0.7263049108893751,0.1,0,equal
EXP4,equal,15,10,0,randoms,744.1017766633144,169.95908585766097,1.0,1,equal
EXP4,equal,15,10,0,randoms,841.1789063527641,187.7288482712778,1.0,1,equal
EXP4,equal,15,10,0,randoms,709.848698254665,213.43679159139813,1.0,1,equal
EXP4,equal,15,10,0,randoms,841.5951337218479,81.73067147736569,0.8,0,equal
EXP4,equal,15,10,0,randoms,793.8513522935599,141.9957842375142,1.0,1,equal
SW-UCB,equal,10,10,2,randoms,591.9468764041669,86.1352495514573,0.8,0,equal
SW-UCB,equal,10,10,2,randoms,633.258381276742,126.26468813617527,0.8,0,equal
SW-UCB,equal,10,10,2,randoms,599.0587949482178,80.97897107205341,0.8,0,equal
SW-UCB,equal,10,10,2,randoms,272.81408281259826,0.0,0.4,0,equal
SW-UCB,equal,10,10,2,randoms,569.8173939806283,82.30731949555759,0.8,0,equal
EXP4,equal,15,40,1,cabsrandomparams,2021.2746475399326,197.75389783881445,0.7333333333333333,0,equal
EXP4,equal,15,40,1,cabsrandomparams,1359.6638004668644,114.95398458880072,0.7333333333333333,0,equal
EXP4,equal,15,40,1,cabsrandomparams,1204.3093004384132,0.5989954458827089,0.26666666666666666,0,equal
EXP4,equal,15,40,1,cabsrandomparams,2610.580479491925,134.75237070988493,0.4666666666666667,0,equal
EXP4,equal,15,40,1,cabsrandomparams,1075.9719137900315,109.1739491484831,0.8,0,equal
EEE,equal,15,30,0,cabsnocat,6280.8885928002555,358.90348737240345,0.4,0,equal
EEE,equal,15,30,0,cabsnocat,7322.971351469033,89.7261211327763,0.06666666666666667,0,equal
EEE,equal,15,30,0,cabsnocat,4753.657110636244,3.015518385227289,0.13333333333333333,0,equal
EEE,equal,15,30,0,cabsnocat,6308.3737654842125,0.966365986054455,0.06666666666666667,0,equal
EEE,equal,15,30,0,cabsnocat,7808.875573354048,15.168318361309542,0.06666666666666667,0,equal
AleqgAATr,equal,5,10,1,cabsonecat,448.8227435674395,8.950909971822654,0.2,0,equal
AleqgAATr,equal,5,10,1,cabsonecat,330.0356878011557,56.82741162056674,0.6,0,equal
AleqgAATr,equal,5,10,1,cabsonecat,328.9515073039398,78.23173596714759,0.6,0,equal
AleqgAATr,equal,5,10,1,cabsonecat,333.12577603632377,0.960819597538995,0.2,0,equal
AleqgAATr,equal,5,10,1,cabsonecat,492.45245731461245,1.7148584017160662,0.2,0,equal
DQN,equal,15,20,2,cabsrandomparams,1553.1766131057934,100.49634568756333,0.5333333333333333,0,equal
DQN,equal,15,20,2,cabsrandomparams,978.7459574301804,117.35123269164018,0.6666666666666666,0,equal
DQN,equal,15,20,2,cabsrandomparams,1753.1523438674146,102.8633574223297,0.4,0,equal
DQN,equal,15,20,2,cabsrandomparams,1835.0980133774217,104.814411184298,0.26666666666666666,0,equal
DQN,equal,15,20,2,cabsrandomparams,1674.7316074411647,88.3596138452535,0.2,0,equal
RAlegAATr,equal,15,10,1,cabstwocats,1297.820753474643,91.63020276242783,0.8666666666666667,0,equal
EEE,equal,15,30,1,cabsnocat,6462.202853789415,265.95220293038625,0.2,0,equal
EEE,equal,15,30,1,cabsnocat,1957.7477072644033,0.02489953585027893,0.2,0,equal
EEE,equal,15,30,1,cabsnocat,6212.843567544333,477.23390168947634,0.5333333333333333,0,equal
EEE,equal,15,30,1,cabsnocat,3013.5671123622715,0.04753925685050453,0.2,0,equal
EEE,equal,15,30,1,cabsnocat,4695.102658880196,185.63598454607123,0.2,0,equal
EXP4,equal,15,40,0,cabsrandomparams,1562.194250563713,425.39945297727706,0.9333333333333333,0,equal
EXP4,equal,15,40,0,cabsrandomparams,3240.1921719529782,8.673617379884035e-18,0.06666666666666667,0,equal
EXP4,equal,15,40,0,cabsrandomparams,2078.7855648508366,89.14984790270225,0.3333333333333333,0,equal
EXP4,equal,15,40,0,cabsrandomparams,1145.4509063455653,0.012269944703197826,0.13333333333333333,0,equal
EXP4,equal,15,40,0,cabsrandomparams,1392.311189035106,208.63067369379988,0.9333333333333333,0,equal
EXP4,equal,15,10,1,randoms,666.5917239549657,114.29529142980923,0.9333333333333333,0,equal
EXP4,equal,15,10,1,randoms,697.6760081287856,145.46191298534404,0.9333333333333333,0,equal
EXP4,equal,15,10,1,randoms,714.4417961351447,76.23335476395286,0.7333333333333333,0,equal
EXP4,equal,15,10,1,randoms,688.9499675952812,103.78386275639296,0.9333333333333333,0,equal
EXP4,equal,15,10,1,randoms,708.0783642393678,84.4149534679418,0.9333333333333333,0,equal
AlegAATr,equal,10,40,1,cabsonecat,1947.955004624138,263.04505914183994,0.6,0,equal
AlegAATr,equal,10,40,1,cabsonecat,2948.123110266076,498.47270794009665,0.7,0,equal
AlegAATr,equal,10,40,1,cabsonecat,1137.1658101352389,503.2885900340039,0.9,0,equal
AlegAATr,equal,10,40,1,cabsonecat,729.6163153888903,0.06764155864022015,0.2,0,equal
AlegAATr,equal,10,40,1,cabsonecat,2111.543615833445,407.0320311834826,0.8,0,equal
AlegAATr,equal,10,20,2,cabstwocats,762.7795546407596,0.5767894283320744,0.1,0,equal
AlegAATr,equal,10,20,2,cabstwocats,633.5721362830005,0.0,0.2,0,equal
AlegAATr,equal,10,20,2,cabstwocats,773.3253337425788,2.220446049250313e-15,0.1,0,equal
AlegAATr,equal,10,20,2,cabstwocats,763.1369718378708,0.6788108445752652,0.1,0,equal
AlegAATr,equal,10,20,2,cabstwocats,748.7074438237831,4.440892098500626e-15,0.1,0,equal
RAlegAATr,equal,15,10,0,cabstwocats,1356.5731125132074,90.4382075008805,1.0,1,equal
AleqgAATr,equal,15,10,2,cabsonecat,1294.497623422035,123.50733759080305,0.6666666666666666,0,equal
AleqgAATr,equal,15,10,2,cabsonecat,1584.0382312878949,133.81192465106923,0.4666666666666667,0,equal
AleqgAATr,equal,15,10,2,cabsonecat,1810.9498636404403,133.10430040093144,0.6,0,equal
